segment	fivePrime	threePrime	counts
PA_vRNA	362	1964	95
PB2_vRNA	1383	1401	0
PA_vRNA	439	2002	0
PB2_vRNA	389	1983	0
PB2_vRNA	916	2071	0
PB2_vRNA	181	2186	0
PB1_vRNA	466	2004	0
PB2_vRNA	211	2194	0
PA_vRNA	594	2143	0
NA_vRNA	411	1006	0
PA_vRNA	557	1758	0
PB1_vRNA	515	2054	2
PB2_vRNA	315	2060	0
PB1_vRNA	568	1956	0
PA_vRNA	743	754	414
PB2_vRNA	706	898	0
M_vRNA	576	658	0
NA_vRNA	432	982	0
PA_vRNA	686	698	0
PB1_vRNA	1580	2048	0
PB1_vRNA	357	2115	0
NA_vRNA	910	1023	0
PA_vRNA	321	397	1
NA_vRNA	674	1075	0
NA_vRNA	468	1076	0
PA_vRNA	581	1678	2
PB1_vRNA	353	2151	0
HA_vRNA	484	1581	0
HA_vRNA	338	1193	0
PB1_vRNA	335	2147	0
HA_vRNA	545	1312	0
HA_vRNA	107	174	0
NP_vRNA	540	1101	0
PA_vRNA	494	1816	0
PA_vRNA	544	1771	13
PB1_vRNA	510	1925	0
PA_vRNA	1940	2017	0
PB2_vRNA	198	2225	0
NP_vRNA	194	1420	0
PA_vRNA	570	1824	0
PB2_vRNA	720	1914	0
PB2_vRNA	1852	1868	6
PB2_vRNA	1005	1107	0
PB2_vRNA	172	2202	0
PA_vRNA	556	1958	0
NS_vRNA	356	648	1
PA_vRNA	56	329	0
NS_vRNA	331	624	0
PB2_vRNA	715	1721	2
PB1_vRNA	357	499	0
PA_vRNA	490	1782	0
PB1_vRNA	266	2181	0
PA_vRNA	658	1049	0
NS_vRNA	195	685	0
PB1_vRNA	418	2086	0
M_vRNA	514	647	2
M_vRNA	277	687	0
NP_vRNA	952	1115	0
PA_vRNA	236	1955	0
PA_vRNA	293	2071	0
PA_vRNA	214	1208	1
PA_vRNA	1146	1575	0
PB1_vRNA	444	1974	7
PA_vRNA	760	1498	3
PB2_vRNA	163	381	2
PB1_vRNA	272	2090	0
PB2_vRNA	438	2072	0
PB2_vRNA	1501	2045	2
PB2_vRNA	246	2119	0
NA_vRNA	875	1050	0
PB1_vRNA	659	1762	327
NS_vRNA	246	632	1
PB1_vRNA	714	1626	0
PB1_vRNA	349	2125	0
PB1_vRNA	736	1807	0
PA_vRNA	180	2115	0
PA_vRNA	436	1767	0
NP_vRNA	1366	1390	0
PB1_vRNA	398	2146	0
NA_vRNA	719	735	0
PB1_vRNA	272	2160	8
HA_vRNA	635	1629	0
PB1_vRNA	703	1955	1
PB2_vRNA	628	1787	0
PA_vRNA	171	2129	2
PA_vRNA	163	2050	0
PA_vRNA	422	1932	0
PB2_vRNA	340	2102	0
NA_vRNA	512	582	0
PB2_vRNA	435	1209	0
PB2_vRNA	1231	2163	1
PA_vRNA	1004	2077	0
HA_vRNA	766	1086	1
NP_vRNA	359	400	0
NS_vRNA	263	524	0
PB1_vRNA	388	2068	0
PA_vRNA	196	2104	0
PB1_vRNA	781	1660	1
PB2_vRNA	865	1600	0
PB2_vRNA	260	2180	0
PA_vRNA	527	1960	0
M_vRNA	290	885	1
M_vRNA	291	377	0
NP_vRNA	396	803	0
PB2_vRNA	310	1766	0
PB2_vRNA	2211	2247	6878
PB2_vRNA	336	2058	0
NA_vRNA	307	1194	0
PB2_vRNA	580	1917	1
NA_vRNA	701	858	0
NA_vRNA	468	1098	0
PB1_vRNA	336	1922	0
NA_vRNA	609	1141	3
PB2_vRNA	403	1877	0
PA_vRNA	306	1997	1
PA_vRNA	285	1953	255
PB2_vRNA	172	2192	0
PB2_vRNA	510	1744	0
NP_vRNA	374	721	0
PA_vRNA	702	1644	0
NP_vRNA	266	1380	0
PA_vRNA	306	1994	2
NA_vRNA	500	730	0
PA_vRNA	370	1944	0
NP_vRNA	720	846	0
PB1_vRNA	426	2004	0
NA_vRNA	386	1230	0
PA_vRNA	276	2022	43
PB2_vRNA	685	1855	2
PB1_vRNA	438	2013	0
PB2_vRNA	506	2109	0
PB2_vRNA	843	1780	0
NA_vRNA	784	840	1
PA_vRNA	237	2017	48
PA_vRNA	1160	1335	1
NA_vRNA	900	1140	1
PB1_vRNA	499	2003	0
NP_vRNA	358	1225	2
PA_vRNA	257	2047	0
PB2_vRNA	668	1687	0
PB2_vRNA	226	2113	0
PB2_vRNA	503	1095	0
PB2_vRNA	358	2016	0
NA_vRNA	1042	1075	0
NP_vRNA	1244	1301	0
PA_vRNA	298	2022	0
PA_vRNA	690	923	0
NP_vRNA	1414	1469	0
NA_vRNA	551	1017	3
NA_vRNA	378	1017	0
PA_vRNA	1916	2040	2
PB1_vRNA	433	1939	0
PA_vRNA	259	1944	0
PB2_vRNA	454	2011	0
PA_vRNA	346	1966	6
HA_vRNA	1118	1530	1
NA_vRNA	364	388	42
PB2_vRNA	645	1823	0
PA_vRNA	247	2032	0
NA_vRNA	1093	1160	0
PA_vRNA	68	425	0
PA_vRNA	295	2007	0
PA_vRNA	478	1918	1
PB1_vRNA	514	1159	1
PA_vRNA	1994	2020	0
NP_vRNA	880	962	0
PB1_vRNA	140	2206	0
PB2_vRNA	265	2066	1
PB2_vRNA	438	2047	0
PA_vRNA	590	1757	1
PA_vRNA	402	1995	0
PB2_vRNA	683	1626	1
PB2_vRNA	1170	1270	1
PB1_vRNA	393	2069	0
PA_vRNA	838	1114	0
PB1_vRNA	229	1485	1
PA_vRNA	239	2093	5
PA_vRNA	442	1856	0
PB1_vRNA	315	364	0
PB2_vRNA	1710	1735	0
PB1_vRNA	212	2224	0
NA_vRNA	842	1109	0
NP_vRNA	723	790	0
PB2_vRNA	255	2179	0
NP_vRNA	583	828	0
PA_vRNA	580	1826	0
PB1_vRNA	258	2140	0
PB2_vRNA	401	2092	0
HA_vRNA	901	912	1
NA_vRNA	1035	1095	0
NA_vRNA	317	906	0
PA_vRNA	350	1810	0
NP_vRNA	458	480	2
PB2_vRNA	387	2018	0
M_vRNA	523	552	1
PA_vRNA	263	2054	0
PA_vRNA	438	2045	0
NP_vRNA	883	1045	0
PB1_vRNA	996	1170	0
PB2_vRNA	702	861	0
PB2_vRNA	889	1518	0
PB1_vRNA	878	1441	0
PB2_vRNA	764	1671	0
PB2_vRNA	162	1382	0
PB2_vRNA	334	2251	5
M_vRNA	548	607	0
PA_vRNA	301	1962	0
PB2_vRNA	1049	1911	0
PB1_vRNA	326	2136	0
PA_vRNA	499	1861	2
PA_vRNA	257	1979	0
PB2_vRNA	762	805	0
PA_vRNA	543	1829	0
PB2_vRNA	386	2115	0
PA_vRNA	265	1983	0
PB2_vRNA	1298	1369	1
PB2_vRNA	573	1941	0
PA_vRNA	404	1843	1
PB2_vRNA	343	2232	0
PB2_vRNA	1288	1573	0
HA_vRNA	911	1181	0
NA_vRNA	317	1187	0
NA_vRNA	311	1217	0
NA_vRNA	493	1024	0
NS_vRNA	241	531	1
PB1_vRNA	205	656	0
PB1_vRNA	296	2080	0
NP_vRNA	726	880	1
PB2_vRNA	638	1979	17
M_vRNA	447	538	0
PA_vRNA	750	896	0
PA_vRNA	886	1017	0
PA_vRNA	934	1501	0
PA_vRNA	1132	1720	0
PA_vRNA	303	2053	0
PB2_vRNA	718	1057	1
PA_vRNA	350	1985	0
NS_vRNA	488	514	0
NS_vRNA	236	443	2
PA_vRNA	333	1890	0
PA_vRNA	334	2073	0
PB2_vRNA	723	783	0
PA_vRNA	307	1876	0
NS_vRNA	69	674	0
PA_vRNA	463	1875	0
PA_vRNA	307	2052	0
PA_vRNA	391	1933	0
PB1_vRNA	231	1153	0
PB1_vRNA	712	1448	1
PA_vRNA	437	512	0
PA_vRNA	340	1823	0
PB1_vRNA	457	1994	0
PB1_vRNA	364	381	0
PA_vRNA	280	2046	0
NS_vRNA	300	536	0
PA_vRNA	288	2029	21
PA_vRNA	698	1585	0
PA_vRNA	494	1968	0
PB1_vRNA	893	1666	0
NA_vRNA	1246	1327	0
NA_vRNA	156	321	1
NP_vRNA	374	1216	0
PA_vRNA	523	1864	0
PB2_vRNA	137	2029	0
PA_vRNA	511	1746	0
PA_vRNA	334	1961	3
PB2_vRNA	318	2114	0
PB1_vRNA	686	1854	0
PB2_vRNA	275	2181	0
PA_vRNA	1259	1835	1
NP_vRNA	394	706	2
PA_vRNA	604	1719	0
NP_vRNA	520	1159	0
PA_vRNA	394	1947	8
PB2_vRNA	241	2102	0
PA_vRNA	439	2052	0
PB1_vRNA	416	2056	43
PB1_vRNA	436	2116	0
PB1_vRNA	302	2149	1
NP_vRNA	734	772	0
PA_vRNA	309	324	4
NP_vRNA	380	1108	1
PA_vRNA	389	1869	0
PB1_vRNA	318	2038	0
PB1_vRNA	660	1763	2
NA_vRNA	183	1225	0
PA_vRNA	335	1895	141
PB2_vRNA	706	1875	0
M_vRNA	308	758	0
PB2_vRNA	307	2068	2
PB1_vRNA	2195	2231	0
PA_vRNA	60	2001	3
PA_vRNA	456	1808	0
PB1_vRNA	307	2133	0
PB2_vRNA	411	1632	0
HA_vRNA	791	1184	0
PB2_vRNA	438	2008	0
HA_vRNA	255	1579	0
M_vRNA	467	542	0
PA_vRNA	678	1954	0
PB1_vRNA	104	174	1
PA_vRNA	479	1988	0
NP_vRNA	405	507	0
PA_vRNA	501	1829	0
PA_vRNA	561	1777	0
NP_vRNA	271	1391	0
NA_vRNA	673	927	2
PB1_vRNA	437	2029	0
PB2_vRNA	274	2201	0
PB2_vRNA	453	1957	0
HA_vRNA	1053	1166	0
PA_vRNA	376	1732	0
HA_vRNA	743	1103	0
NA_vRNA	221	1238	0
PB1_vRNA	214	2109	0
NP_vRNA	223	250	0
PA_vRNA	698	900	0
PB2_vRNA	267	2152	0
PB2_vRNA	648	927	0
PA_vRNA	529	2030	1
PB2_vRNA	212	2118	27
PA_vRNA	1387	1416	0
PA_vRNA	581	1161	2
PA_vRNA	260	2054	0
M_vRNA	516	604	2
PA_vRNA	1002	1929	0
PB2_vRNA	334	2148	0
NP_vRNA	1201	1379	0
PB2_vRNA	666	878	0
NA_vRNA	204	1257	0
PB2_vRNA	326	2061	0
NP_vRNA	666	939	0
PB2_vRNA	281	2160	0
PA_vRNA	282	2089	10
PB2_vRNA	621	1797	0
HA_vRNA	821	1170	0
PA_vRNA	97	165	3
PB2_vRNA	582	1966	0
HA_vRNA	685	1215	0
HA_vRNA	167	1162	0
PB1_vRNA	633	1918	0
PB2_vRNA	520	1870	0
PA_vRNA	254	2063	12
NP_vRNA	690	772	0
PA_vRNA	221	2068	0
PB2_vRNA	516	1872	0
PA_vRNA	284	2050	0
NP_vRNA	80	1184	1
NA_vRNA	272	1037	0
NA_vRNA	375	1283	0
NA_vRNA	1048	1109	0
PA_vRNA	496	1929	0
NS_vRNA	230	718	0
NA_vRNA	456	1082	0
NS_vRNA	212	596	0
PA_vRNA	614	1783	0
PA_vRNA	238	2060	0
PA_vRNA	316	2011	0
PB1_vRNA	428	1880	0
PA_vRNA	276	1978	0
PB1_vRNA	197	2206	4
PB1_vRNA	541	1973	0
PB2_vRNA	198	1169	0
PB1_vRNA	571	1878	0
PA_vRNA	1603	2148	1
PB1_vRNA	979	1019	0
NP_vRNA	71	987	0
PA_vRNA	462	1020	1
PA_vRNA	427	1954	0
PB1_vRNA	329	2027	0
PB1_vRNA	446	1899	0
PB2_vRNA	817	1670	0
PA_vRNA	479	1919	908
NP_vRNA	877	1040	0
NP_vRNA	205	1409	0
PB2_vRNA	248	2180	0
PB1_vRNA	297	2108	0
NA_vRNA	327	770	1
PB1_vRNA	300	1959	0
PB2_vRNA	832	2189	0
NP_vRNA	40	439	0
PA_vRNA	511	1729	0
PA_vRNA	203	2134	0
PA_vRNA	408	1932	0
PA_vRNA	526	1878	0
PB1_vRNA	470	2035	0
PA_vRNA	632	1910	0
PB2_vRNA	209	2151	24
PB1_vRNA	421	2074	12
PB1_vRNA	1164	1186	0
PB1_vRNA	831	1568	0
NA_vRNA	562	944	2
NP_vRNA	55	626	0
PA_vRNA	494	1981	0
PA_vRNA	627	1944	0
M_vRNA	269	510	1
PA_vRNA	308	1997	11
NP_vRNA	399	425	0
PB1_vRNA	370	2096	0
NP_vRNA	532	1037	0
PB2_vRNA	804	1700	0
PB1_vRNA	356	801	0
NP_vRNA	179	1148	0
PA_vRNA	390	2013	0
NA_vRNA	173	1227	0
HA_vRNA	410	1560	0
PB2_vRNA	174	2157	0
PB1_vRNA	942	1256	0
PB2_vRNA	408	2010	42
PA_vRNA	566	1778	4
PB2_vRNA	234	2176	0
PA_vRNA	420	1936	0
PA_vRNA	110	170	0
NP_vRNA	247	868	0
PB1_vRNA	390	2020	1
PB1_vRNA	416	1981	0
HA_vRNA	264	792	0
M_vRNA	747	904	1
PA_vRNA	310	1971	0
NA_vRNA	105	1168	1
NS_vRNA	169	544	1
PB2_vRNA	443	483	0
NA_vRNA	781	1107	1
PB1_vRNA	282	2180	0
PB2_vRNA	568	1833	0
PB2_vRNA	560	1999	0
PB1_vRNA	239	2177	0
PB2_vRNA	265	2148	0
PA_vRNA	234	2103	0
PA_vRNA	878	980	0
NP_vRNA	915	944	1
NP_vRNA	376	1315	0
PB1_vRNA	436	2004	2
PB1_vRNA	1243	1545	0
NP_vRNA	227	1429	0
PB1_vRNA	321	2185	0
PA_vRNA	225	2115	1
PB2_vRNA	411	1988	3
NP_vRNA	200	1403	0
PB2_vRNA	1251	2053	0
PB1_vRNA	883	1734	0
NP_vRNA	277	1367	0
PB1_vRNA	697	1768	0
PB2_vRNA	368	2192	0
HA_vRNA	630	741	0
NA_vRNA	415	1037	1
PA_vRNA	187	1961	0
PA_vRNA	807	1419	0
PA_vRNA	195	2105	0
NP_vRNA	179	680	1
PA_vRNA	462	1829	0
PA_vRNA	1045	1600	2
NS_vRNA	307	645	1
PB2_vRNA	336	2098	0
PB1_vRNA	468	2009	0
PA_vRNA	230	1932	0
PA_vRNA	278	311	1
PA_vRNA	1780	1944	0
PA_vRNA	238	1973	18
PA_vRNA	680	1652	0
NA_vRNA	513	1042	0
PB2_vRNA	423	453	0
PB2_vRNA	1514	2222	0
PA_vRNA	591	1721	0
NS_vRNA	668	797	0
PA_vRNA	320	1997	1
NA_vRNA	524	892	0
PB1_vRNA	568	1882	0
HA_vRNA	1439	1483	1
PB2_vRNA	751	2099	1
PB2_vRNA	656	1885	0
HA_vRNA	1615	1653	0
PB1_vRNA	272	2151	1
PA_vRNA	499	2033	8
PB2_vRNA	739	1592	0
PB2_vRNA	390	2049	0
PA_vRNA	485	1894	0
PB2_vRNA	417	483	0
PB2_vRNA	372	1994	0
HA_vRNA	1187	1337	0
NS_vRNA	278	312	0
PB2_vRNA	356	2075	0
NA_vRNA	314	1258	0
PB2_vRNA	795	1643	0
PB2_vRNA	140	1987	22
PB1_vRNA	828	1518	0
PB1_vRNA	249	2149	1
PB2_vRNA	795	1685	0
PB2_vRNA	494	1870	0
PA_vRNA	566	1933	0
NS_vRNA	144	236	2
PB2_vRNA	241	2180	0
PB1_vRNA	146	178	4
PB1_vRNA	279	467	0
PB2_vRNA	1079	1209	0
NA_vRNA	468	1023	0
PA_vRNA	662	1790	0
PA_vRNA	290	356	1
PA_vRNA	527	1752	0
PA_vRNA	389	1565	1
NA_vRNA	461	1138	0
HA_vRNA	274	615	0
PB2_vRNA	600	1845	0
PA_vRNA	822	1614	0
NA_vRNA	771	823	0
PA_vRNA	786	1542	0
PB2_vRNA	179	2152	0
PA_vRNA	241	2095	0
PB1_vRNA	785	1729	1
PA_vRNA	633	1697	0
NP_vRNA	139	894	0
NA_vRNA	491	1109	0
PB2_vRNA	455	1967	0
HA_vRNA	349	1497	0
HA_vRNA	458	1510	0
NA_vRNA	158	202	0
NA_vRNA	416	1077	0
NP_vRNA	409	939	0
NS_vRNA	310	782	0
PB2_vRNA	306	2068	1
PB2_vRNA	510	1829	0
PB2_vRNA	207	2150	1
PB1_vRNA	233	356	0
PB2_vRNA	251	424	1
PB2_vRNA	377	2076	0
PA_vRNA	374	1942	0
PA_vRNA	316	1954	0
PB2_vRNA	1680	1775	1
PB2_vRNA	266	2081	0
PB1_vRNA	1770	1881	0
PA_vRNA	733	769	0
PB2_vRNA	852	906	1
NA_vRNA	329	371	1
PA_vRNA	572	1760	0
PB2_vRNA	501	1980	0
PA_vRNA	1037	1241	0
PA_vRNA	266	315	2
PB1_vRNA	677	1832	0
PA_vRNA	283	2028	2
PA_vRNA	358	1968	0
M_vRNA	579	643	0
PB1_vRNA	488	2005	0
PA_vRNA	1264	1398	3
PA_vRNA	772	1422	0
PB2_vRNA	262	2151	0
PB1_vRNA	383	2090	0
NA_vRNA	203	1139	0
PB2_vRNA	453	2084	0
PB1_vRNA	697	1616	0
PB1_vRNA	540	1608	0
PA_vRNA	1158	1458	0
PA_vRNA	1957	2052	0
HA_vRNA	409	1469	0
NP_vRNA	776	884	0
NA_vRNA	747	1338	0
NA_vRNA	687	722	0
PA_vRNA	293	2046	0
PB2_vRNA	287	1961	0
NP_vRNA	850	1118	0
NA_vRNA	1041	1068	0
PA_vRNA	1798	1865	0
PB2_vRNA	376	390	0
PB2_vRNA	309	2135	0
NP_vRNA	348	1215	2
NP_vRNA	398	1166	0
PB2_vRNA	1266	1384	0
PB2_vRNA	216	2035	0
PB1_vRNA	363	2038	0
PB2_vRNA	358	2060	0
PB2_vRNA	660	806	1
PB2_vRNA	719	1821	0
PA_vRNA	388	1917	0
PA_vRNA	209	2083	0
PB1_vRNA	432	2120	0
PB2_vRNA	454	2023	0
NP_vRNA	602	635	0
PA_vRNA	719	983	0
PB1_vRNA	308	2130	1
PA_vRNA	446	1810	0
PB2_vRNA	480	2012	0
PB1_vRNA	477	2015	0
HA_vRNA	1103	1116	0
PA_vRNA	351	2079	0
PB2_vRNA	389	2064	4
HA_vRNA	440	1497	0
PA_vRNA	266	1880	0
PB1_vRNA	861	934	0
NS_vRNA	472	589	1
PA_vRNA	386	2028	15
PB1_vRNA	410	2029	4
NP_vRNA	337	1071	0
PA_vRNA	384	2007	0
PB1_vRNA	412	1719	1
PB1_vRNA	509	1442	0
PA_vRNA	922	1464	0
HA_vRNA	823	1224	0
PA_vRNA	370	2074	1
PA_vRNA	603	674	0
PB2_vRNA	582	1865	0
PA_vRNA	805	1851	0
PB2_vRNA	306	2163	42
PB2_vRNA	1004	1063	1
PB1_vRNA	462	1939	94
HA_vRNA	250	398	1
PA_vRNA	346	2064	0
PA_vRNA	362	1977	0
PA_vRNA	372	1944	0
PA_vRNA	592	1160	0
PA_vRNA	527	1978	0
PB2_vRNA	686	1715	0
PB2_vRNA	584	2103	0
PB1_vRNA	358	2134	0
NP_vRNA	148	781	0
PB2_vRNA	703	882	0
PB2_vRNA	455	2036	0
HA_vRNA	792	877	0
NA_vRNA	562	670	0
HA_vRNA	498	1637	0
PA_vRNA	334	1785	3
PB2_vRNA	499	2140	0
PA_vRNA	452	2000	0
PB2_vRNA	266	2061	0
PA_vRNA	395	1931	0
PB2_vRNA	622	1789	0
PB1_vRNA	896	1535	0
HA_vRNA	1094	1554	0
PB2_vRNA	868	1600	0
PA_vRNA	294	1999	1
PB2_vRNA	598	1902	0
NA_vRNA	780	1000	1
PA_vRNA	719	1742	10
PB2_vRNA	712	1088	0
PA_vRNA	524	1810	0
PB2_vRNA	234	416	0
PB1_vRNA	241	339	3
PB1_vRNA	512	2018	0
PB1_vRNA	201	1914	0
PB2_vRNA	540	1924	0
PA_vRNA	312	1963	8
NP_vRNA	865	878	2
PA_vRNA	333	1907	1
PA_vRNA	263	2091	0
PA_vRNA	301	427	1
PB2_vRNA	714	809	0
PA_vRNA	523	1726	7
PB1_vRNA	233	2140	0
PB1_vRNA	433	2033	1
PB1_vRNA	532	1763	0
PB2_vRNA	455	1941	0
NA_vRNA	243	904	0
PA_vRNA	221	2091	0
PA_vRNA	293	1983	25
PA_vRNA	152	571	0
PA_vRNA	376	1918	0
M_vRNA	368	637	0
PB1_vRNA	982	1155	6
NA_vRNA	871	1128	1
PA_vRNA	456	1975	0
PA_vRNA	160	193	2
PB2_vRNA	219	291	1
NP_vRNA	232	995	2
PB2_vRNA	367	2184	0
NP_vRNA	418	1143	0
PB1_vRNA	238	2206	0
PB2_vRNA	317	2069	0
PB1_vRNA	465	1996	0
NA_vRNA	171	1231	12
PA_vRNA	266	2052	43
NS_vRNA	226	785	0
NP_vRNA	246	1431	0
PA_vRNA	317	1992	0
NP_vRNA	361	422	0
PA_vRNA	651	694	0
NA_vRNA	626	657	0
PA_vRNA	106	2067	15
PB1_vRNA	409	1686	1
PB1_vRNA	424	2122	0
PB2_vRNA	953	1031	0
PB1_vRNA	404	2023	0
PA_vRNA	479	1790	0
PA_vRNA	55	1949	0
NP_vRNA	257	1186	0
PA_vRNA	622	1802	0
NP_vRNA	404	1103	0
M_vRNA	437	641	1
NS_vRNA	705	730	1
PB1_vRNA	606	1761	5
NP_vRNA	960	1152	0
PA_vRNA	476	1889	1913
NP_vRNA	476	1104	0
PB1_vRNA	502	1911	0
PB1_vRNA	297	2134	0
NP_vRNA	1298	1326	0
HA_vRNA	582	1346	2
PB2_vRNA	231	2224	0
NA_vRNA	385	1071	20
PA_vRNA	543	1882	0
PA_vRNA	257	2078	0
PA_vRNA	418	1882	0
PB1_vRNA	396	2070	0
PB2_vRNA	319	1972	0
PB1_vRNA	1234	1292	0
PA_vRNA	424	908	0
HA_vRNA	682	1233	0
M_vRNA	592	625	2
NP_vRNA	259	328	0
PB2_vRNA	860	1499	0
NA_vRNA	308	1163	0
PB1_vRNA	432	1273	0
NP_vRNA	259	1395	0
PA_vRNA	1187	1255	0
PB2_vRNA	885	1252	0
PB1_vRNA	378	2037	0
PB1_vRNA	226	1470	1
PB1_vRNA	448	1969	0
PA_vRNA	543	1779	0
PA_vRNA	695	1669	1
PA_vRNA	177	2121	2
NP_vRNA	629	1052	0
NA_vRNA	171	1264	0
PA_vRNA	755	1496	0
PB1_vRNA	713	1634	0
NP_vRNA	127	745	0
PB1_vRNA	314	2149	0
PB2_vRNA	164	2069	0
PA_vRNA	656	1726	0
NP_vRNA	904	941	0
HA_vRNA	677	1162	0
PA_vRNA	441	2060	0
PA_vRNA	229	2037	0
PA_vRNA	1615	1646	0
NP_vRNA	166	355	1
PA_vRNA	277	2036	0
PA_vRNA	526	1791	0
PB1_vRNA	387	1932	0
PA_vRNA	235	1978	0
PA_vRNA	713	1525	0
PB2_vRNA	455	2166	0
PA_vRNA	643	1093	0
NA_vRNA	876	1151	0
PA_vRNA	496	2017	518
PB1_vRNA	599	1189	0
NP_vRNA	343	720	0
PA_vRNA	572	1799	0
PB2_vRNA	707	884	0
NA_vRNA	1015	1133	0
PA_vRNA	297	1947	0
PB2_vRNA	245	2183	0
M_vRNA	375	637	0
PA_vRNA	531	1705	0
PA_vRNA	592	1758	1845
PA_vRNA	1890	1989	1
PB2_vRNA	292	2024	1267
PA_vRNA	75	1959	1
NA_vRNA	332	554	2
PB1_vRNA	466	2003	0
PA_vRNA	489	1772	0
PA_vRNA	1000	2037	0
PA_vRNA	397	2144	0
PB2_vRNA	668	1897	0
PB2_vRNA	477	1958	0
PB1_vRNA	434	2042	68
PA_vRNA	486	2141	0
PB1_vRNA	335	2091	0
PA_vRNA	453	1939	0
PB1_vRNA	336	2102	0
NA_vRNA	343	363	0
PA_vRNA	333	1961	0
PA_vRNA	393	2034	0
PB1_vRNA	636	1833	10
NP_vRNA	807	984	0
PA_vRNA	462	1841	0
PB1_vRNA	820	1713	0
PB2_vRNA	509	1916	0
PB1_vRNA	202	1489	0
PA_vRNA	488	1956	0
PA_vRNA	525	1916	0
PB1_vRNA	386	470	0
PB2_vRNA	552	1926	0
PB2_vRNA	996	1212	0
PB1_vRNA	288	2117	0
PB2_vRNA	506	1608	0
PB2_vRNA	741	1783	95
NA_vRNA	334	1161	0
PA_vRNA	483	1876	0
PB1_vRNA	428	2015	0
PA_vRNA	704	876	0
PB2_vRNA	553	1933	0
PA_vRNA	1036	1806	0
NP_vRNA	893	1205	6
PB2_vRNA	537	1118	0
HA_vRNA	583	1352	0
PB1_vRNA	383	1938	3
PB1_vRNA	258	2153	0
HA_vRNA	295	1520	0
PA_vRNA	1043	1998	0
PB2_vRNA	559	1891	0
PB1_vRNA	245	2086	0
PA_vRNA	738	807	0
PA_vRNA	567	590	0
PA_vRNA	396	1917	0
PA_vRNA	256	1896	0
PB1_vRNA	568	1984	0
NA_vRNA	529	563	0
PA_vRNA	302	394	0
HA_vRNA	446	481	0
PA_vRNA	438	1979	5
PB2_vRNA	1448	1501	0
M_vRNA	411	493	1
PA_vRNA	1144	1587	1
PA_vRNA	246	1348	0
PA_vRNA	327	2009	1
NA_vRNA	290	1211	0
PB2_vRNA	164	310	5
HA_vRNA	982	1067	0
PA_vRNA	262	2058	0
PA_vRNA	394	2016	0
PB1_vRNA	351	447	0
PA_vRNA	511	1856	0
PB2_vRNA	254	2211	0
PA_vRNA	311	1395	1
NA_vRNA	1038	1078	0
PB2_vRNA	202	224	0
PA_vRNA	623	1757	0
PA_vRNA	568	1720	0
NP_vRNA	224	328	1
NA_vRNA	347	554	1
PB2_vRNA	328	2135	0
PB2_vRNA	735	1711	0
PA_vRNA	304	2120	912
NA_vRNA	468	1094	13
NA_vRNA	386	1074	0
NA_vRNA	203	956	0
PA_vRNA	328	2097	2
NS_vRNA	481	576	2
PA_vRNA	648	1687	1
NP_vRNA	276	1308	0
M_vRNA	730	753	5
NP_vRNA	899	1019	0
NA_vRNA	325	638	1
PB1_vRNA	217	2219	6
PA_vRNA	653	1674	0
PB1_vRNA	387	2073	0
PB1_vRNA	491	793	0
NP_vRNA	772	852	1
PB2_vRNA	206	2210	2
PA_vRNA	172	2074	1
NP_vRNA	336	1316	4
PA_vRNA	525	1759	1
NP_vRNA	409	1212	0
PA_vRNA	830	1575	0
PB1_vRNA	463	1908	0
PB1_vRNA	628	1864	0
NA_vRNA	731	1074	8
PA_vRNA	1450	1581	0
NP_vRNA	290	320	0
PB2_vRNA	440	2000	0
PB2_vRNA	494	2038	0
PB1_vRNA	529	1901	4
PB2_vRNA	124	500	1
PA_vRNA	311	2029	6
PA_vRNA	1340	1713	0
PB2_vRNA	816	830	0
PB2_vRNA	474	2215	0
PA_vRNA	318	2000	0
PB2_vRNA	1456	1500	0
PA_vRNA	391	1966	13
PB2_vRNA	178	2068	0
NP_vRNA	401	1214	0
PB1_vRNA	198	2230	4
NA_vRNA	165	1310	0
PB2_vRNA	497	526	0
PB1_vRNA	229	2164	0
PA_vRNA	556	1859	0
PB1_vRNA	371	2016	43
PA_vRNA	350	1857	0
PB1_vRNA	178	2147	0
NA_vRNA	491	872	0
PA_vRNA	252	2062	2
NA_vRNA	235	1185	0
NS_vRNA	553	567	1
PA_vRNA	321	404	0
PB1_vRNA	307	2160	0
NA_vRNA	308	1154	0
PB2_vRNA	565	1944	37
PA_vRNA	378	1942	0
PB2_vRNA	317	525	0
PB2_vRNA	409	2013	0
PA_vRNA	1058	1251	0
HA_vRNA	331	1545	0
PA_vRNA	504	1880	0
PB2_vRNA	1427	1453	0
PB1_vRNA	222	2154	0
PB1_vRNA	262	1935	0
PB2_vRNA	505	1808	0
PB1_vRNA	937	1499	0
NA_vRNA	387	1033	0
NA_vRNA	476	1046	0
PB2_vRNA	1454	1862	0
PA_vRNA	410	1652	10
PB1_vRNA	324	2153	0
PB1_vRNA	370	2014	1
PA_vRNA	697	1654	0
PA_vRNA	243	2000	10
PB2_vRNA	329	2168	0
PA_vRNA	448	1684	1
PA_vRNA	349	2016	0
HA_vRNA	484	1232	0
PA_vRNA	538	1797	0
PB2_vRNA	390	2058	0
PA_vRNA	1472	1526	0
NP_vRNA	678	806	2
PA_vRNA	361	1928	2
PB2_vRNA	468	1922	0
PB1_vRNA	1543	2127	1
HA_vRNA	269	519	0
